Date,AMZN,KO,MSFT
2019-06-26 00:00:00-04:00,94.89,43.47,127.5
2019-06-27 00:00:00-04:00,95.21,43.43,127.71
2019-06-28 00:00:00-04:00,94.68,43.3,127.53
2019-07-01 00:00:00-04:00,96.11,43.88,129.16
2019-07-02 00:00:00-04:00,96.72,44.2,130.02
2019-07-03 00:00:00-04:00,96.95,44.3,130.86
2019-07-05 00:00:00-04:00,97.15,44.31,130.48
2019-07-08 00:00:00-04:00,97.62,44.22,130.38
2019-07-09 00:00:00-04:00,99.42,43.87,129.91
2019-07-10 00:00:00-04:00,100.87,44.06,131.23
2019-07-11 00:00:00-04:00,100.05,44.25,131.75
2019-07-12 00:00:00-04:00,100.55,44.32,132.23
2019-07-15 00:00:00-04:00,101.05,44.33,132.23
2019-07-16 00:00:00-04:00,100.5,44.33,130.5
2019-07-17 00:00:00-04:00,99.6,44.37,129.73
2019-07-18 00:00:00-04:00,98.89,44.24,129.87
2019-07-19 00:00:00-04:00,98.23,43.7,130.06
2019-07-22 00:00:00-04:00,99.28,43.55,131.78
2019-07-23 00:00:00-04:00,99.72,46.2,132.6
2019-07-24 00:00:00-04:00,100.04,45.73,133.96
2019-07-25 00:00:00-04:00,98.69,45.13,133.46
2019-07-26 00:00:00-04:00,97.15,46.06,134.55
2019-07-29 00:00:00-04:00,95.62,45.91,134.26
2019-07-30 00:00:00-04:00,94.93,45.68,133.61
2019-07-31 00:00:00-04:00,93.34,44.75,129.73
2019-08-01 00:00:00-04:00,92.77,44.24,131.43
2019-08-02 00:00:00-04:00,91.16,44.5,130.33
2019-08-05 00:00:00-04:00,88.26,43.92,125.86
2019-08-06 00:00:00-04:00,89.39,44.45,128.22
2019-08-07 00:00:00-04:00,89.67,45.22,128.78
2019-08-08 00:00:00-04:00,91.64,45.65,132.22
2019-08-09 00:00:00-04:00,90.38,45.42,131.1
2019-08-12 00:00:00-04:00,89.25,45.24,129.27
2019-08-13 00:00:00-04:00,91.22,45.49,131.94
2019-08-14 00:00:00-04:00,88.15,45.06,127.97
2019-08-15 00:00:00-04:00,88.81,45.81,127.68
2019-08-16 00:00:00-04:00,89.63,46.27,130.02
2019-08-19 00:00:00-04:00,90.81,46.5,132.2
2019-08-20 00:00:00-04:00,90.07,45.81,131.1
2019-08-21 00:00:00-04:00,91.18,46.0,132.57
2019-08-22 00:00:00-04:00,90.23,46.33,131.6
2019-08-23 00:00:00-04:00,87.48,45.7,127.41
2019-08-26 00:00:00-04:00,88.44,46.38,129.38
2019-08-27 00:00:00-04:00,88.09,46.53,129.65
2019-08-28 00:00:00-04:00,88.21,46.86,129.48
2019-08-29 00:00:00-04:00,89.32,46.81,131.93
2019-08-30 00:00:00-04:00,88.81,46.8,131.68
2019-09-03 00:00:00-04:00,89.49,47.02,129.94
2019-09-04 00:00:00-04:00,90.03,47.42,131.46
2019-09-05 00:00:00-04:00,92.04,46.87,133.77
2019-09-06 00:00:00-04:00,91.68,46.96,132.86
2019-09-09 00:00:00-04:00,91.57,46.36,131.35
2019-09-10 00:00:00-04:00,91.03,46.26,129.98
2019-09-11 00:00:00-04:00,91.15,46.57,130.02
2019-09-12 00:00:00-04:00,92.18,46.86,131.35
2019-09-13 00:00:00-04:00,91.97,46.47,131.16
2019-09-16 00:00:00-04:00,90.39,46.22,130.22
2019-09-17 00:00:00-04:00,91.13,46.46,131.23
2019-09-18 00:00:00-04:00,90.87,46.45,132.31
2019-09-19 00:00:00-04:00,91.07,46.7,134.74
2019-09-20 00:00:00-04:00,89.71,46.18,133.19
2019-09-23 00:00:00-04:00,89.26,46.37,132.9
2019-09-24 00:00:00-04:00,87.08,46.51,131.22
2019-09-25 00:00:00-04:00,88.42,46.4,133.11
2019-09-26 00:00:00-04:00,86.99,46.59,133.28
2019-09-27 00:00:00-04:00,86.27,46.52,131.55
2019-09-30 00:00:00-04:00,86.8,46.63,132.79
2019-10-01 00:00:00-04:00,86.78,46.81,130.92
2019-10-02 00:00:00-04:00,85.66,45.46,128.61
2019-10-03 00:00:00-04:00,86.22,46.12,130.17
2019-10-04 00:00:00-04:00,86.98,46.71,131.93
2019-10-07 00:00:00-04:00,86.63,46.14,130.97
2019-10-08 00:00:00-04:00,85.28,45.89,129.59
2019-10-09 00:00:00-04:00,86.1,46.11,132.04
2019-10-10 00:00:00-04:00,86.01,45.96,132.86
2019-10-11 00:00:00-04:00,86.6,45.65,133.42
2019-10-14 00:00:00-04:00,86.82,45.65,133.29
2019-10-15 00:00:00-04:00,88.37,45.83,135.22
2019-10-16 00:00:00-04:00,88.87,45.82,134.11
2019-10-17 00:00:00-04:00,89.37,46.07,133.42
2019-10-18 00:00:00-04:00,87.88,46.92,131.25
2019-10-21 00:00:00-04:00,89.28,46.45,132.22
2019-10-22 00:00:00-04:00,88.29,46.12,130.25
2019-10-23 00:00:00-04:00,88.11,46.8,131.08
2019-10-24 00:00:00-04:00,89.04,46.77,133.66
2019-10-25 00:00:00-04:00,88.07,46.04,134.42
2019-10-28 00:00:00-04:00,88.85,45.88,137.72
2019-10-29 00:00:00-04:00,88.14,45.75,136.42
2019-10-30 00:00:00-04:00,89.0,46.2,138.12
2019-10-31 00:00:00-04:00,88.83,46.62,136.94
2019-11-01 00:00:00-04:00,89.57,46.17,137.27
2019-11-04 00:00:00-05:00,90.23,45.52,138.07
2019-11-05 00:00:00-05:00,90.09,44.9,137.98
2019-11-06 00:00:00-05:00,89.79,45.22,137.6
2019-11-07 00:00:00-05:00,89.41,44.79,137.79
2019-11-08 00:00:00-05:00,89.29,44.72,139.41
2019-11-11 00:00:00-05:00,88.58,44.4,139.56
2019-11-12 00:00:00-05:00,88.9,44.29,140.47
2019-11-13 00:00:00-05:00,87.66,44.89,140.7
2019-11-14 00:00:00-05:00,87.73,45.08,141.42
2019-11-15 00:00:00-05:00,86.97,45.11,143.24
2019-11-18 00:00:00-05:00,87.63,45.42,143.6
2019-11-19 00:00:00-05:00,87.64,45.46,143.65
2019-11-20 00:00:00-05:00,87.28,45.58,143.4
2019-11-21 00:00:00-05:00,86.74,45.36,143.26
2019-11-22 00:00:00-05:00,87.29,45.42,143.37
2019-11-25 00:00:00-05:00,88.69,45.58,144.94
2019-11-26 00:00:00-05:00,89.85,46.17,145.71
2019-11-27 00:00:00-05:00,90.93,46.21,145.98
2019-11-29 00:00:00-05:00,90.04,46.08,145.08
2019-12-02 00:00:00-05:00,89.08,46.38,143.33
2019-12-03 00:00:00-05:00,88.5,46.43,143.1
2019-12-04 00:00:00-05:00,88.03,46.85,143.62
2019-12-05 00:00:00-05:00,87.02,46.76,143.69
2019-12-06 00:00:00-05:00,87.58,46.96,145.44
2019-12-09 00:00:00-05:00,87.48,46.66,145.06
2019-12-10 00:00:00-05:00,86.96,46.4,144.84
2019-12-11 00:00:00-05:00,87.44,46.55,145.39
2019-12-12 00:00:00-05:00,88.02,46.72,146.87
2019-12-13 00:00:00-05:00,88.05,46.96,148.1
2019-12-16 00:00:00-05:00,88.46,46.96,149.06
2019-12-17 00:00:00-05:00,89.53,46.96,148.25
2019-12-18 00:00:00-05:00,89.2,46.52,147.95
2019-12-19 00:00:00-05:00,89.61,46.87,149.23
2019-12-20 00:00:00-05:00,89.32,47.43,150.86
2019-12-23 00:00:00-05:00,89.65,47.38,150.86
2019-12-24 00:00:00-05:00,89.46,47.21,150.83
2019-12-26 00:00:00-05:00,93.44,47.48,152.07
2019-12-27 00:00:00-05:00,93.49,47.76,152.35
2019-12-30 00:00:00-05:00,92.34,47.69,151.03
2019-12-31 00:00:00-05:00,92.39,47.76,151.14
2020-01-02 00:00:00-05:00,94.9,47.45,153.94
2020-01-03 00:00:00-05:00,93.75,47.19,152.02
2020-01-06 00:00:00-05:00,95.14,47.18,152.41
2020-01-07 00:00:00-05:00,95.34,46.81,151.02
2020-01-08 00:00:00-05:00,94.6,46.9,153.43
2020-01-09 00:00:00-05:00,95.05,47.75,155.35
2020-01-10 00:00:00-05:00,94.16,47.92,154.63
2020-01-13 00:00:00-05:00,94.57,48.44,156.49
2020-01-14 00:00:00-05:00,93.47,48.32,155.39
2020-01-15 00:00:00-05:00,93.1,48.93,156.39
2020-01-16 00:00:00-05:00,93.9,49.03,159.26
2020-01-17 00:00:00-05:00,93.24,49.13,160.15
2020-01-21 00:00:00-05:00,94.6,49.33,159.57
2020-01-22 00:00:00-05:00,94.37,49.71,158.81
2020-01-23 00:00:00-05:00,94.23,49.9,159.78
2020-01-24 00:00:00-05:00,93.08,49.77,158.17
2020-01-27 00:00:00-05:00,91.42,49.6,155.53
2020-01-28 00:00:00-05:00,92.66,49.2,158.58
2020-01-29 00:00:00-05:00,92.9,49.2,161.05
2020-01-30 00:00:00-05:00,93.53,50.79,165.59
2020-01-31 00:00:00-05:00,100.44,50.39,163.15
2020-02-03 00:00:00-05:00,100.21,50.55,167.13
2020-02-04 00:00:00-05:00,102.48,50.77,172.63
2020-02-05 00:00:00-05:00,101.99,50.78,172.42
2020-02-06 00:00:00-05:00,102.51,50.9,175.99
2020-02-07 00:00:00-05:00,103.96,51.08,176.24
2020-02-10 00:00:00-05:00,106.7,51.56,180.85
2020-02-11 00:00:00-05:00,107.54,51.42,176.77
2020-02-12 00:00:00-05:00,108.0,51.27,177.03
2020-02-13 00:00:00-05:00,107.49,51.44,176.07
2020-02-14 00:00:00-05:00,106.74,51.73,177.64
2020-02-18 00:00:00-05:00,107.78,51.37,179.44
2020-02-19 00:00:00-05:00,108.51,51.58,179.98
2020-02-20 00:00:00-05:00,107.65,51.53,177.23
2020-02-21 00:00:00-05:00,104.8,51.89,171.63
2020-02-24 00:00:00-05:00,100.46,50.61,164.23
2020-02-25 00:00:00-05:00,98.64,49.89,161.52
2020-02-26 00:00:00-05:00,98.98,49.7,163.54
2020-02-27 00:00:00-05:00,94.21,47.4,152.01
2020-02-28 00:00:00-05:00,94.19,46.16,155.69
2020-03-02 00:00:00-05:00,97.7,48.25,166.05
2020-03-03 00:00:00-05:00,95.45,48.38,158.1
2020-03-04 00:00:00-05:00,98.79,50.84,163.9
2020-03-05 00:00:00-05:00,96.2,48.96,159.79
2020-03-06 00:00:00-05:00,95.05,47.68,155.27
2020-03-09 00:00:00-04:00,90.03,44.75,144.75
2020-03-10 00:00:00-04:00,94.59,46.3,154.65
2020-03-11 00:00:00-04:00,91.04,45.05,147.64
2020-03-12 00:00:00-04:00,83.83,40.7,133.64
2020-03-13 00:00:00-04:00,89.25,42.19,152.64
2020-03-16 00:00:00-04:00,84.46,39.4,130.14
2020-03-17 00:00:00-04:00,90.39,41.07,140.86
2020-03-18 00:00:00-04:00,91.5,39.04,134.93
2020-03-19 00:00:00-04:00,94.05,36.41,137.15
2020-03-20 00:00:00-04:00,92.3,33.34,132.0
2020-03-23 00:00:00-04:00,95.14,32.7,130.68
2020-03-24 00:00:00-04:00,97.0,34.34,142.56
2020-03-25 00:00:00-04:00,94.29,36.22,141.19
2020-03-26 00:00:00-04:00,97.77,38.55,150.02
2020-03-27 00:00:00-04:00,95.0,37.27,143.86
2020-03-30 00:00:00-04:00,98.2,39.17,153.98
2020-03-31 00:00:00-04:00,97.49,38.52,151.56
2020-04-01 00:00:00-04:00,95.39,36.66,146.18
2020-04-02 00:00:00-04:00,95.94,38.26,149.21
2020-04-03 00:00:00-04:00,95.33,38.15,147.83
2020-04-06 00:00:00-04:00,99.88,40.63,158.83
2020-04-07 00:00:00-04:00,100.58,40.49,157.12
2020-04-08 00:00:00-04:00,102.15,41.63,158.69
2020-04-09 00:00:00-04:00,102.14,42.65,158.7
2020-04-13 00:00:00-04:00,108.44,40.85,159.06
2020-04-14 00:00:00-04:00,114.17,42.58,166.93
2020-04-15 00:00:00-04:00,115.38,41.44,165.18
2020-04-16 00:00:00-04:00,120.41,41.0,170.14
2020-04-17 00:00:00-04:00,118.75,41.84,171.64
2020-04-20 00:00:00-04:00,119.68,40.5,168.24
2020-04-21 00:00:00-04:00,116.41,39.5,161.28
2020-04-22 00:00:00-04:00,118.17,39.76,166.76
2020-04-23 00:00:00-04:00,119.97,39.23,164.74
2020-04-24 00:00:00-04:00,120.51,39.55,167.75
2020-04-27 00:00:00-04:00,118.8,40.72,167.27
2020-04-28 00:00:00-04:00,115.7,40.69,163.19
2020-04-29 00:00:00-04:00,118.64,41.02,170.51
2020-04-30 00:00:00-04:00,123.7,39.95,172.22
2020-05-01 00:00:00-04:00,114.3,39.69,167.76
2020-05-04 00:00:00-04:00,115.8,39.29,171.87
2020-05-05 00:00:00-04:00,115.89,39.52,173.71
2020-05-06 00:00:00-04:00,117.56,38.95,175.42
2020-05-07 00:00:00-04:00,118.38,38.82,176.44
2020-05-08 00:00:00-04:00,118.98,40.14,177.48
2020-05-11 00:00:00-04:00,120.45,39.64,179.46
2020-05-12 00:00:00-04:00,117.85,39.02,175.4
2020-05-13 00:00:00-04:00,118.4,38.25,172.74
2020-05-14 00:00:00-04:00,119.44,38.04,173.49
2020-05-15 00:00:00-04:00,120.49,37.66,176.02
2020-05-18 00:00:00-04:00,121.31,39.15,177.7
2020-05-19 00:00:00-04:00,122.47,38.77,176.47
2020-05-20 00:00:00-04:00,124.9,39.95,178.92
2020-05-21 00:00:00-04:00,122.34,39.32,176.77
2020-05-22 00:00:00-04:00,121.84,39.2,176.85
2020-05-26 00:00:00-04:00,121.09,40.12,174.98
2020-05-27 00:00:00-04:00,120.52,40.68,175.21
2020-05-28 00:00:00-04:00,120.06,40.99,174.81
2020-05-29 00:00:00-04:00,122.12,40.63,176.6
2020-06-01 00:00:00-04:00,123.55,40.9,176.19
2020-06-02 00:00:00-04:00,123.62,40.83,178.2
2020-06-03 00:00:00-04:00,123.92,41.7,178.63
2020-06-04 00:00:00-04:00,123.03,41.71,176.28
2020-06-05 00:00:00-04:00,124.15,42.73,180.4
2020-06-08 00:00:00-04:00,126.2,43.39,181.52
2020-06-09 00:00:00-04:00,130.04,42.65,182.91
2020-06-10 00:00:00-04:00,132.37,42.32,189.69
2020-06-11 00:00:00-04:00,127.9,39.64,179.51
2020-06-12 00:00:00-04:00,127.25,40.05,180.92
2020-06-15 00:00:00-04:00,128.63,40.67,182.08
2020-06-16 00:00:00-04:00,130.76,41.08,186.54
2020-06-17 00:00:00-04:00,132.05,40.92,187.19
2020-06-18 00:00:00-04:00,132.7,41.28,189.19
2020-06-19 00:00:00-04:00,133.75,40.42,188.06
2020-06-22 00:00:00-04:00,135.69,40.18,193.29
2020-06-23 00:00:00-04:00,138.22,40.09,194.58
2020-06-24 00:00:00-04:00,136.72,39.22,190.66
2020-06-25 00:00:00-04:00,137.73,39.47,193.07
2020-06-26 00:00:00-04:00,134.64,38.27,189.2
2020-06-29 00:00:00-04:00,134.02,38.97,191.24
2020-06-30 00:00:00-04:00,137.94,39.25,196.12
2020-07-01 00:00:00-04:00,143.93,39.37,197.27
2020-07-02 00:00:00-04:00,144.51,39.42,198.77
2020-07-06 00:00:00-04:00,152.85,39.73,203.05
2020-07-07 00:00:00-04:00,150.01,39.71,200.69
2020-07-08 00:00:00-04:00,154.06,39.59,205.1
2020-07-09 00:00:00-04:00,159.13,38.57,206.54
2020-07-10 00:00:00-04:00,160.0,39.66,205.91
2020-07-13 00:00:00-04:00,155.2,39.75,199.55
2020-07-14 00:00:00-04:00,154.2,40.29,200.79
2020-07-15 00:00:00-04:00,150.44,40.76,200.49
2020-07-16 00:00:00-04:00,149.99,40.54,196.52
2020-07-17 00:00:00-04:00,148.1,41.13,195.51
2020-07-20 00:00:00-04:00,159.84,40.51,203.92
2020-07-21 00:00:00-04:00,156.91,41.46,201.17
2020-07-22 00:00:00-04:00,155.0,42.58,204.06
2020-07-23 00:00:00-04:00,149.33,42.41,195.19
2020-07-24 00:00:00-04:00,150.45,42.59,193.99
2020-07-27 00:00:00-04:00,152.76,42.58,196.45
2020-07-28 00:00:00-04:00,150.02,42.32,194.69
2020-07-29 00:00:00-04:00,151.68,42.18,196.65
2020-07-30 00:00:00-04:00,152.59,41.89,196.5
2020-07-31 00:00:00-04:00,158.23,41.5,197.57
2020-08-03 00:00:00-04:00,155.59,40.67,208.68
2020-08-04 00:00:00-04:00,156.94,41.01,205.55
2020-08-05 00:00:00-04:00,160.25,41.48,205.21
2020-08-06 00:00:00-04:00,161.25,41.71,208.5
2020-08-07 00:00:00-04:00,158.37,41.99,204.77
2020-08-10 00:00:00-04:00,157.41,41.92,200.69
2020-08-11 00:00:00-04:00,154.03,42.1,196.0
2020-08-12 00:00:00-04:00,158.11,42.54,201.6
2020-08-13 00:00:00-04:00,158.05,42.5,201.12
2020-08-14 00:00:00-04:00,157.4,42.56,201.32
2020-08-17 00:00:00-04:00,159.12,42.35,202.65
2020-08-18 00:00:00-04:00,165.62,42.53,203.81
2020-08-19 00:00:00-04:00,163.02,41.61,202.58
2020-08-20 00:00:00-04:00,164.87,41.59,207.29
2020-08-21 00:00:00-04:00,164.24,41.53,205.78
2020-08-24 00:00:00-04:00,165.37,42.14,206.43
2020-08-25 00:00:00-04:00,167.32,42.08,209.12
2020-08-26 00:00:00-04:00,172.09,42.3,213.64
2020-08-27 00:00:00-04:00,170.0,42.37,218.88
2020-08-28 00:00:00-04:00,170.09,43.77,221.13
2020-08-31 00:00:00-04:00,172.55,43.51,217.87
2020-09-01 00:00:00-04:00,174.96,43.15,219.55
2020-09-02 00:00:00-04:00,176.57,44.97,223.78
2020-09-03 00:00:00-04:00,168.4,44.34,209.92
2020-09-04 00:00:00-04:00,164.73,44.83,206.97
2020-09-08 00:00:00-04:00,157.49,43.75,195.77
2020-09-09 00:00:00-04:00,163.43,44.09,204.11
2020-09-10 00:00:00-04:00,158.76,43.92,198.39
2020-09-11 00:00:00-04:00,155.81,44.85,197.1
2020-09-14 00:00:00-04:00,155.15,44.9,198.43
2020-09-15 00:00:00-04:00,157.81,45.21,201.69
2020-09-16 00:00:00-04:00,153.9,44.97,198.08
2020-09-17 00:00:00-04:00,150.44,44.76,196.02
2020-09-18 00:00:00-04:00,147.75,44.67,193.58
2020-09-21 00:00:00-04:00,148.02,43.47,195.66
2020-09-22 00:00:00-04:00,156.45,43.97,200.37
2020-09-23 00:00:00-04:00,149.99,42.69,193.77
2020-09-24 00:00:00-04:00,150.99,43.12,196.29
2020-09-25 00:00:00-04:00,154.76,43.14,200.76
2020-09-28 00:00:00-04:00,158.7,43.64,202.32
2020-09-29 00:00:00-04:00,157.24,43.32,200.22
2020-09-30 00:00:00-04:00,157.44,43.72,203.18
2020-10-01 00:00:00-04:00,161.06,43.55,205.24
2020-10-02 00:00:00-04:00,156.25,43.71,199.18
2020-10-05 00:00:00-04:00,159.96,43.73,203.23
2020-10-06 00:00:00-04:00,155.0,43.34,198.91
2020-10-07 00:00:00-04:00,159.78,43.89,202.7
2020-10-08 00:00:00-04:00,159.53,44.68,203.43
2020-10-09 00:00:00-04:00,164.33,44.99,208.48
2020-10-12 00:00:00-04:00,172.15,45.24,213.88
2020-10-13 00:00:00-04:00,172.18,44.47,215.29
2020-10-14 00:00:00-04:00,168.19,44.38,213.36
2020-10-15 00:00:00-04:00,166.93,44.27,212.2
2020-10-16 00:00:00-04:00,163.64,44.3,212.2
2020-10-19 00:00:00-04:00,160.36,43.94,206.94
2020-10-20 00:00:00-04:00,160.85,44.5,207.36
2020-10-21 00:00:00-04:00,159.25,44.27,207.5
2020-10-22 00:00:00-04:00,158.82,44.88,207.59
2020-10-23 00:00:00-04:00,160.22,44.74,208.88
2020-10-26 00:00:00-04:00,160.35,44.1,202.94
2020-10-27 00:00:00-04:00,164.32,44.19,206.0
2020-10-28 00:00:00-04:00,158.14,42.47,195.79
2020-10-29 00:00:00-04:00,160.55,42.52,197.76
2020-10-30 00:00:00-04:00,151.81,42.56,195.59
2020-11-02 00:00:00-05:00,150.22,43.05,195.46
2020-11-03 00:00:00-05:00,152.42,43.7,199.42
2020-11-04 00:00:00-05:00,162.06,43.54,209.04
2020-11-05 00:00:00-05:00,166.1,43.78,215.7
2020-11-06 00:00:00-05:00,165.57,43.79,216.12
2020-11-09 00:00:00-05:00,157.19,46.55,210.97
2020-11-10 00:00:00-05:00,151.75,47.8,203.84
2020-11-11 00:00:00-05:00,156.87,47.45,209.19
2020-11-12 00:00:00-05:00,155.51,46.94,208.12
2020-11-13 00:00:00-05:00,156.44,47.33,209.15
2020-11-16 00:00:00-05:00,156.55,47.68,209.85
2020-11-17 00:00:00-05:00,156.78,47.53,207.17
2020-11-18 00:00:00-05:00,155.27,46.59,204.44
2020-11-19 00:00:00-05:00,155.85,47.05,205.74
2020-11-20 00:00:00-05:00,154.97,46.64,203.77
2020-11-23 00:00:00-05:00,154.92,46.65,203.5
2020-11-24 00:00:00-05:00,155.9,47.13,207.13
2020-11-25 00:00:00-05:00,159.25,46.87,207.14
2020-11-27 00:00:00-05:00,159.77,46.67,208.46
2020-11-30 00:00:00-05:00,158.4,46.05,207.34
2020-12-01 00:00:00-05:00,161.0,46.44,209.41
2020-12-02 00:00:00-05:00,160.18,46.51,208.6
2020-12-03 00:00:00-05:00,159.34,47.1,207.5
2020-12-04 00:00:00-05:00,158.13,48.06,207.62
2020-12-07 00:00:00-05:00,157.9,47.29,207.55
2020-12-08 00:00:00-05:00,158.86,47.46,209.22
2020-12-09 00:00:00-05:00,155.21,47.59,205.14
2020-12-10 00:00:00-05:00,155.07,47.34,203.9
2020-12-11 00:00:00-05:00,155.82,47.61,206.55
2020-12-14 00:00:00-05:00,157.85,47.54,207.46
2020-12-15 00:00:00-05:00,158.26,48.05,207.4
2020-12-16 00:00:00-05:00,162.05,47.35,212.38
2020-12-17 00:00:00-05:00,161.8,47.54,212.52
2020-12-18 00:00:00-05:00,160.08,47.96,211.72
2020-12-21 00:00:00-05:00,160.31,47.13,215.59
2020-12-22 00:00:00-05:00,160.33,47.09,216.9
2020-12-23 00:00:00-05:00,159.26,47.37,214.07
2020-12-24 00:00:00-05:00,158.63,47.69,215.75
2020-12-28 00:00:00-05:00,164.2,48.34,217.89
2020-12-29 00:00:00-05:00,166.1,48.31,217.1
2020-12-30 00:00:00-05:00,164.29,48.58,214.71
2020-12-31 00:00:00-05:00,162.85,48.94,215.43
2021-01-04 00:00:00-05:00,159.33,47.09,210.84
2021-01-05 00:00:00-05:00,160.93,46.57,211.05
2021-01-06 00:00:00-05:00,156.92,45.09,205.58
2021-01-07 00:00:00-05:00,158.11,44.59,211.43
2021-01-08 00:00:00-05:00,159.13,45.59,212.71
2021-01-11 00:00:00-05:00,155.71,44.8,210.65
2021-01-12 00:00:00-05:00,156.04,44.72,208.17
2021-01-13 00:00:00-05:00,158.29,44.77,209.54
2021-01-14 00:00:00-05:00,156.37,43.94,206.32
2021-01-15 00:00:00-05:00,155.21,43.46,205.96
2021-01-19 00:00:00-05:00,156.04,43.29,209.63
2021-01-20 00:00:00-05:00,163.17,43.44,217.29
2021-01-21 00:00:00-05:00,165.35,43.69,217.9
2021-01-22 00:00:00-05:00,164.61,43.27,218.84
2021-01-25 00:00:00-05:00,164.7,43.53,222.31
2021-01-26 00:00:00-05:00,166.31,43.99,225.02
2021-01-27 00:00:00-05:00,161.63,43.31,225.58
2021-01-28 00:00:00-05:00,161.88,43.86,231.42
2021-01-29 00:00:00-05:00,160.31,42.97,224.67
2021-02-01 00:00:00-05:00,167.14,43.27,232.11
2021-02-02 00:00:00-05:00,169.0,43.69,231.98
2021-02-03 00:00:00-05:00,165.63,43.52,235.36
2021-02-04 00:00:00-05:00,166.55,43.74,234.4
2021-02-05 00:00:00-05:00,167.61,44.31,234.58
2021-02-08 00:00:00-05:00,166.15,44.55,234.85
2021-02-09 00:00:00-05:00,165.25,44.35,236.1
2021-02-10 00:00:00-05:00,164.33,44.27,235.18
2021-02-11 00:00:00-05:00,163.11,44.89,236.8
2021-02-12 00:00:00-05:00,163.89,45.24,237.29
2021-02-16 00:00:00-05:00,163.45,44.86,236.04
2021-02-17 00:00:00-05:00,165.43,44.74,237.07
2021-02-18 00:00:00-05:00,166.41,45.31,236.67
2021-02-19 00:00:00-05:00,162.49,44.72,233.93
2021-02-22 00:00:00-05:00,159.04,45.18,227.66
2021-02-23 00:00:00-05:00,159.73,45.1,226.45
2021-02-24 00:00:00-05:00,157.98,45.26,227.7
2021-02-25 00:00:00-05:00,152.86,44.77,222.3
2021-02-26 00:00:00-05:00,154.65,43.72,225.59
2021-03-01 00:00:00-05:00,157.31,44.53,230.02
2021-03-02 00:00:00-05:00,154.73,44.71,227.04
2021-03-03 00:00:00-05:00,150.25,44.6,220.91
2021-03-04 00:00:00-05:00,148.88,44.57,220.11
2021-03-05 00:00:00-05:00,150.02,45.33,224.83
2021-03-08 00:00:00-05:00,147.6,46.09,220.75
2021-03-09 00:00:00-05:00,153.14,45.39,226.95
2021-03-10 00:00:00-05:00,152.88,45.91,225.63
2021-03-11 00:00:00-05:00,155.68,45.41,230.2
2021-03-12 00:00:00-05:00,154.47,45.32,228.86
2021-03-15 00:00:00-04:00,154.08,45.92,227.95
2021-03-16 00:00:00-04:00,154.59,46.09,230.77
2021-03-17 00:00:00-04:00,156.79,46.11,230.11
2021-03-18 00:00:00-04:00,151.4,45.51,223.98
2021-03-19 00:00:00-04:00,153.75,45.72,223.62
2021-03-22 00:00:00-04:00,155.54,45.89,229.1
2021-03-23 00:00:00-04:00,156.88,46.24,230.64
2021-03-24 00:00:00-04:00,154.35,46.36,228.58
2021-03-25 00:00:00-04:00,152.31,46.81,225.55
2021-03-26 00:00:00-04:00,152.6,47.73,229.57
2021-03-29 00:00:00-04:00,153.79,48.46,228.37
2021-03-30 00:00:00-04:00,152.76,47.83,225.08
2021-03-31 00:00:00-04:00,154.7,47.43,228.88
2021-04-01 00:00:00-04:00,158.05,47.25,235.27
2021-04-05 00:00:00-04:00,161.34,47.52,241.79
2021-04-06 00:00:00-04:00,161.19,47.86,240.62
2021-04-07 00:00:00-04:00,163.97,47.95,242.6
2021-04-08 00:00:00-04:00,164.96,47.8,245.85
2021-04-09 00:00:00-04:00,168.61,47.86,248.37
2021-04-12 00:00:00-04:00,168.97,48.01,248.43
2021-04-13 00:00:00-04:00,170.0,47.77,250.94
2021-04-14 00:00:00-04:00,166.65,47.77,248.12
2021-04-15 00:00:00-04:00,168.95,47.99,251.92
2021-04-16 00:00:00-04:00,169.97,48.31,253.12
2021-04-19 00:00:00-04:00,168.6,48.59,251.18
2021-04-20 00:00:00-04:00,166.73,48.75,250.71
2021-04-21 00:00:00-04:00,168.1,49.14,252.97
2021-04-22 00:00:00-04:00,165.45,48.99,249.66
2021-04-23 00:00:00-04:00,167.04,49.02,253.52
2021-04-26 00:00:00-04:00,170.45,48.29,253.91
2021-04-27 00:00:00-04:00,170.87,48.22,254.32
2021-04-28 00:00:00-04:00,172.93,48.22,247.12
2021-04-29 00:00:00-04:00,173.57,48.83,245.13
2021-04-30 00:00:00-04:00,173.37,48.58,244.81
2021-05-03 00:00:00-04:00,169.32,49.03,244.5
2021-05-04 00:00:00-04:00,165.59,48.72,240.55
2021-05-05 00:00:00-04:00,163.53,48.59,239.27
2021-05-06 00:00:00-04:00,165.32,49.08,242.43
2021-05-07 00:00:00-04:00,164.58,49.05,245.08
2021-05-10 00:00:00-04:00,159.52,49.41,239.96
2021-05-11 00:00:00-04:00,161.2,48.88,239.04
2021-05-12 00:00:00-04:00,157.6,48.63,232.02
2021-05-13 00:00:00-04:00,158.07,49.05,235.93
2021-05-14 00:00:00-04:00,161.15,49.25,240.9
2021-05-17 00:00:00-04:00,163.52,49.17,238.02
2021-05-18 00:00:00-04:00,161.61,48.9,235.98
2021-05-19 00:00:00-04:00,161.59,48.75,236.56
2021-05-20 00:00:00-04:00,162.38,49.18,239.83
2021-05-21 00:00:00-04:00,160.15,49.15,238.56
2021-05-24 00:00:00-04:00,162.25,49.31,244.02
